-1.621502540289756267e+00,2.000078102794093926e+00
-1.611301302884409870e+00,2.000080227579768000e+00
-1.601100080833533834e+00,2.000082374198059121e+00
-1.590898835104311848e+00,2.000084614933946181e+00
-1.580697560014947767e+00,2.000086855710170752e+00
-1.570496327677421311e+00,2.000089093668488527e+00
-1.560295134877858203e+00,2.000091329068096169e+00
-1.550093966056021122e+00,2.000093585072658886e+00
-1.539892829438362920e+00,2.000095841355713944e+00
-1.529691618444999790e+00,2.000098110612237079e+00
-1.519490400330546942e+00,2.000100426881049831e+00
-1.509289176879660799e+00,2.000102721125497585e+00
-1.499087941740586238e+00,2.000105024190991898e+00
-1.488886713255817007e+00,2.000107285078444708e+00
-1.478685518305350888e+00,2.000109552359389031e+00
-1.468484353531451569e+00,2.000111825215383998e+00
-1.458283138622509467e+00,2.000114087815095143e+00
-1.448081879893407198e+00,2.000116361845033275e+00
-1.437880658418707158e+00,2.000118648013046840e+00
-1.427679478557932091e+00,2.000120943468612911e+00
-1.417478313309439297e+00,2.000123248543260068e+00
-1.407277042893604779e+00,2.000125636199546975e+00
-1.397075823496801261e+00,2.000128132210856613e+00
-1.386874586531507969e+00,2.000130698634859705e+00
-1.376673372108968119e+00,2.000133214370857004e+00
-1.366472160482984366e+00,2.000135546401427433e+00
-1.356270962541131109e+00,2.000137772677097026e+00
-1.346069794031643285e+00,2.000140006471974541e+00
-1.335868629150485543e+00,2.000142324133170835e+00
-1.325667468992467013e+00,2.000144837891215666e+00
-1.315466303013450799e+00,2.000147498285094194e+00
-1.305265000630946526e+00,2.000150113644324268e+00
-1.295063769646552121e+00,2.000152593058567962e+00
-1.284862500392758067e+00,2.000154900482185916e+00
-1.274661281612996300e+00,2.000157140198318917e+00
-1.264460072062680851e+00,2.000159498505981848e+00
-1.254258891081780902e+00,2.000161990774530274e+00
-1.244057736257766500e+00,2.000164595373916221e+00
-1.233856531838455783e+00,2.000167202645011688e+00
-1.223655342253955114e+00,2.000169708560374460e+00
-1.213454069052307016e+00,2.000172193357333317e+00
-1.203252824642351282e+00,2.000174631731451491e+00
-1.193051610504043181e+00,2.000177136264722932e+00
-1.182850415151398549e+00,2.000179707320213662e+00
-1.172649234892693793e+00,2.000182272418637552e+00
-1.162447989512370938e+00,2.000184832441709748e+00
-1.152246725663951477e+00,2.000187394776747229e+00
-1.142045504415498902e+00,2.000189957877400726e+00
-1.131844322560380922e+00,2.000192521600058893e+00
-1.121643136696671261e+00,2.000195087160425267e+00
-1.111441961233126108e+00,2.000197741610131530e+00
-1.101240725658768627e+00,2.000200415528245568e+00
-1.091039510419301806e+00,2.000203025015145464e+00
-1.080838297208224441e+00,2.000205611826969321e+00
-1.070637078230296080e+00,2.000208171356194331e+00
-1.060435887258738274e+00,2.000210741715326979e+00
-1.050234679864581411e+00,2.000213352335405759e+00
-1.040033461883146382e+00,2.000216053449224152e+00
-1.029832214094911658e+00,2.000218751482969903e+00
-1.019631008551723950e+00,2.000221443810124455e+00
-1.009429842051267068e+00,2.000224130956389956e+00
-9.992286712105262758e-01,2.000226814770005745e+00
-9.890274299574260963e-01,2.000229496017948971e+00
-9.788262092334202302e-01,2.000232156172378595e+00
-9.686250161413889614e-01,2.000234860200891251e+00
-9.584238032285619102e-01,2.000237565614421342e+00
-9.482226001213781563e-01,2.000240270766963313e+00
-9.380214241973742206e-01,2.000242978981744635e+00
-9.278202000241927427e-01,2.000245690580196634e+00
-9.176189323283825416e-01,2.000248410010004196e+00
-9.074177019848935766e-01,2.000251138249881322e+00
-8.972165238359055550e-01,2.000253879660264911e+00
-8.870153585260257545e-01,2.000256714996075935e+00
-8.768141917792913187e-01,2.000259553488396236e+00
-8.666129316948814054e-01,2.000262369484794522e+00
-8.564117109853235377e-01,2.000265210680589156e+00
-8.462104365902404224e-01,2.000268029597819464e+00
-8.360092060693747884e-01,2.000270845037138923e+00
-8.258080109756513743e-01,2.000273658821876133e+00
-8.156067896738354861e-01,2.000276472223986968e+00
-8.054056134654384858e-01,2.000279308749638219e+00
-7.952044655164948184e-01,2.000282147884006267e+00
-7.850032513854533489e-01,2.000284972293187025e+00
-7.748020349018721609e-01,2.000287804127184543e+00
-7.646008080729183032e-01,2.000290714655376778e+00
-7.543995731951529393e-01,2.000293601141743594e+00
-7.441983664231257567e-01,2.000296485422912163e+00
-7.339971118400534511e-01,2.000299368286761137e+00
-7.237959177725588056e-01,2.000302274448002571e+00
-7.135947541836787922e-01,2.000305182425320627e+00
-7.033935363647914052e-01,2.000308076642452360e+00
-6.931923392770812375e-01,2.000310964131331914e+00
-6.829911390415678296e-01,2.000313855597267487e+00
-6.727899238833101592e-01,2.000316851107256433e+00
-6.625886997321579486e-01,2.000319859623463259e+00
-6.523874134198262009e-01,2.000322857912633978e+00
-6.421861530535386553e-01,2.000325852600812748e+00
-6.319849502698454691e-01,2.000328849616241467e+00
-6.217837963999854889e-01,2.000331852259978227e+00
-6.115826544481817173e-01,2.000334832250980632e+00
-6.013815026206972281e-01,2.000337803513705826e+00
-5.911803388929340874e-01,2.000340799614051868e+00
-5.809791482952775254e-01,2.000343733409472247e+00
-5.707779280104676722e-01,2.000346636620657037e+00
-5.605766612485786338e-01,2.000349643225740159e+00
-5.503754148541359914e-01,2.000352822569444466e+00
-5.401741352174744826e-01,2.000356022472438600e+00
-5.299728812123293276e-01,2.000359144208438522e+00
-5.197716739042258505e-01,2.000362194449978315e+00
-5.095704677421009077e-01,2.000365184490064063e+00
-4.993692693557039153e-01,2.000368134719944013e+00
-4.891680760490202395e-01,2.000371128170879143e+00
-4.789668780248635960e-01,2.000374206382554476e+00
-4.687657056312954373e-01,2.000377385518419260e+00
-4.585645479869739916e-01,2.000380556805443355e+00
-4.483633573950248086e-01,2.000383709311957414e+00
-4.381621325088163044e-01,2.000386901977344589e+00
-4.279608425741857070e-01,2.000390069867327814e+00
-4.177595859188227845e-01,2.000393216799083884e+00
-4.075583861481547610e-01,2.000396304699627148e+00
-3.973571998116835480e-01,2.000399383036176815e+00
-3.871560248903209156e-01,2.000402505782993057e+00
-3.769548800809787159e-01,2.000405705567795067e+00
-3.667536790873608399e-01,2.000408882978458980e+00
-3.565524279854918599e-01,2.000412091552021820e+00
-3.463511540053378912e-01,2.000415387078422036e+00
-3.361498879022785102e-01,2.000418673812331072e+00
-3.259486648617342386e-01,2.000421945123404655e+00
-3.157474731670373291e-01,2.000425147906350176e+00
-3.055462904543690961e-01,2.000428309536569582e+00
-2.953451343506867666e-01,2.000431485122165842e+00
-2.851439547628562554e-01,2.000434651581163514e+00
-2.749427193661432844e-01,2.000437853153954393e+00
-2.647415288511665299e-01,2.000441154044070746e+00
-2.545403057596835050e-01,2.000444555044533335e+00
-2.443390899954314133e-01,2.000447906065692116e+00
-2.341378785724646250e-01,2.000451233449975330e+00
-2.239366023617243295e-01,2.000454550741335158e+00
-2.137353081816516231e-01,2.000457866069670132e+00
